variant_slug,support,canal,type,date,periodicite,specs_techniques,notes
la-revue-du-praticien-medecine-generale::print,"LA REVUE DU PRATICIEN, MEDECINE GENERALE",Print,Parution,14/04/2026,Mensuel,,
la-revue-du-praticien-medecine-generale::print,"LA REVUE DU PRATICIEN, MEDECINE GENERALE",Print,Parution,13/05/2026,Mensuel,,
la-revue-du-praticien-medecine-generale::print,"LA REVUE DU PRATICIEN, MEDECINE GENERALE",Print,Parution,18/06/2026,Mensuel,,
la-revue-du-praticien-medecine-generale::print,"LA REVUE DU PRATICIEN, MEDECINE GENERALE",Print,Parution,15/09/2026,Mensuel,,
la-revue-du-praticien-medecine-generale::print,"LA REVUE DU PRATICIEN, MEDECINE GENERALE",Print,Parution,15/10/2026,Mensuel,,
la-revue-du-praticien-medecine-generale::print,"LA REVUE DU PRATICIEN, MEDECINE GENERALE",Print,Parution,12/11/2026,Mensuel,,
la-revue-du-praticien-medecine-generale::print,"LA REVUE DU PRATICIEN, MEDECINE GENERALE",Print,Parution,15/12/2026,Mensuel,,
revue-hospitaliere-de-france::print,REVUE HOSPITALIERE DE FRANCE,Print,Bouclage,27/01/2025,Bimestriel,,
revue-hospitaliere-de-france::print,REVUE HOSPITALIERE DE FRANCE,Print,Parution,17/02/2025,Bimestriel,,
revue-hospitaliere-de-france::print,REVUE HOSPITALIERE DE FRANCE,Print,Bouclage,24/03/2025,Bimestriel,,
revue-hospitaliere-de-france::print,REVUE HOSPITALIERE DE FRANCE,Print,Parution,21/04/2025,Bimestriel,,
revue-hospitaliere-de-france::print,REVUE HOSPITALIERE DE FRANCE,Print,Bouclage,19/05/2025,Bimestriel,,
revue-hospitaliere-de-france::print,REVUE HOSPITALIERE DE FRANCE,Print,Parution,16/06/2025,Bimestriel,,
revue-hospitaliere-de-france::print,REVUE HOSPITALIERE DE FRANCE,Print,Bouclage,22/09/2025,Bimestriel,,
revue-hospitaliere-de-france::print,REVUE HOSPITALIERE DE FRANCE,Print,Parution,20/10/2025,Bimestriel,,
revue-hospitaliere-de-france::print,REVUE HOSPITALIERE DE FRANCE,Print,Bouclage,17/10/2025,Bimestriel,,
revue-hospitaliere-de-france::print,REVUE HOSPITALIERE DE FRANCE,Print,Parution,15/11/2025,Bimestriel,,
revue-pratique-du-froid::print,REVUE PRATIQUE DU FROID,Print,Bouclage,09/02/2026,Bimestriel,,
revue-pratique-du-froid::print,REVUE PRATIQUE DU FROID,Print,Parution,1ere quinzaine de mars,Bimestriel,,
revue-pratique-du-froid::print,REVUE PRATIQUE DU FROID,Print,Bouclage,13/04/2026,Bimestriel,,
revue-pratique-du-froid::print,REVUE PRATIQUE DU FROID,Print,Parution,1ere quinzaine de mai,Bimestriel,,
revue-pratique-du-froid::print,REVUE PRATIQUE DU FROID,Print,Bouclage,1er juin,Bimestriel,,
revue-pratique-du-froid::print,REVUE PRATIQUE DU FROID,Print,Parution,Fin juin,Bimestriel,,
revue-pratique-du-froid::print,REVUE PRATIQUE DU FROID,Print,Bouclage,31/08/2026,Bimestriel,,
revue-pratique-du-froid::print,REVUE PRATIQUE DU FROID,Print,Parution,Fin septembre,Bimestriel,,
revue-pratique-du-froid::print,REVUE PRATIQUE DU FROID,Print,Bouclage,1er octobre,Bimestriel,,
revue-pratique-du-froid::print,REVUE PRATIQUE DU FROID,Print,Parution,Fin octobre,Bimestriel,,
revue-pratique-du-froid::print,REVUE PRATIQUE DU FROID,Print,Bouclage,16/11/2026,Bimestriel,,
revue-pratique-du-froid::print,REVUE PRATIQUE DU FROID,Print,Parution,Fin décembre,Bimestriel,,
rh-m::print,RH&M,Print,Bouclage,fin fev,Trimestriel,,
rh-m::print,RH&M,Print,Parution,15/04/2026,Trimestriel,,
rh-m::print,RH&M,Print,Bouclage,fin mai,Trimestriel,,
rh-m::print,RH&M,Print,Parution,15/07/2026,Trimestriel,,
rh-m::print,RH&M,Print,Bouclage,fin aout,Trimestriel,,
rh-m::print,RH&M,Print,Parution,15/10/2026,Trimestriel,,
rh-m::print,RH&M,Print,Bouclage,fin nov,Trimestriel,,
rh-m::print,RH&M,Print,Parution,15/01/2026,Trimestriel,,
rhumatos::print,RHUMATOS,Print,Bouclage,,Mensuel,,
rhumatos::print,RHUMATOS,Print,Parution,,Mensuel,,
rhumatos::print,RHUMATOS,Print,Bouclage,,Mensuel,,
rhumatos::print,RHUMATOS,Print,Parution,,Mensuel,,
rhumatos::print,RHUMATOS,Print,Bouclage,,Mensuel,,
rhumatos::print,RHUMATOS,Print,Parution,,Mensuel,,
rhumatos::print,RHUMATOS,Print,Bouclage,,Mensuel,,
rhumatos::print,RHUMATOS,Print,Parution,,Mensuel,,
rhumatos::print,RHUMATOS,Print,Bouclage,,Mensuel,,
rhumatos::print,RHUMATOS,Print,Parution,,Mensuel,,
rhumatos::print,RHUMATOS,Print,Bouclage,,Mensuel,,
rhumatos::print,RHUMATOS,Print,Parution,,Mensuel,,
rhumatos::print,RHUMATOS,Print,Bouclage,,Mensuel,,
rhumatos::print,RHUMATOS,Print,Parution,,Mensuel,,
rhumatos::print,RHUMATOS,Print,Bouclage,,Mensuel,,
rhumatos::print,RHUMATOS,Print,Parution,,Mensuel,,
rhumatos::print,RHUMATOS,Print,Bouclage,,Mensuel,,
rhumatos::print,RHUMATOS,Print,Parution,,Mensuel,,
rhumatos::print,RHUMATOS,Print,Bouclage,,Mensuel,,
rhumatos::print,RHUMATOS,Print,Parution,,Mensuel,,
rhumatos::print,RHUMATOS,Print,Bouclage,,Mensuel,,
rhumatos::print,RHUMATOS,Print,Parution,,Mensuel,,
ria-la-revue-de-l-industrie-agroalimentaire::print,RIA (LA REVUE DE L'INDUSTRIE AGROALIMENTAIRE),Print,Bouclage,18/02/2026,Mensuel,,
ria-la-revue-de-l-industrie-agroalimentaire::print,RIA (LA REVUE DE L'INDUSTRIE AGROALIMENTAIRE),Print,Parution,mars,Mensuel,,
ria-la-revue-de-l-industrie-agroalimentaire::print,RIA (LA REVUE DE L'INDUSTRIE AGROALIMENTAIRE),Print,Bouclage,25/03/2026,Mensuel,,
ria-la-revue-de-l-industrie-agroalimentaire::print,RIA (LA REVUE DE L'INDUSTRIE AGROALIMENTAIRE),Print,Parution,avril,Mensuel,,
ria-la-revue-de-l-industrie-agroalimentaire::print,RIA (LA REVUE DE L'INDUSTRIE AGROALIMENTAIRE),Print,Bouclage,24/04/2026,Mensuel,,
ria-la-revue-de-l-industrie-agroalimentaire::print,RIA (LA REVUE DE L'INDUSTRIE AGROALIMENTAIRE),Print,Parution,mai,Mensuel,,
ria-la-revue-de-l-industrie-agroalimentaire::print,RIA (LA REVUE DE L'INDUSTRIE AGROALIMENTAIRE),Print,Bouclage,27/05/2026,Mensuel,,
ria-la-revue-de-l-industrie-agroalimentaire::print,RIA (LA REVUE DE L'INDUSTRIE AGROALIMENTAIRE),Print,Parution,juin,Mensuel,,
ria-la-revue-de-l-industrie-agroalimentaire::print,RIA (LA REVUE DE L'INDUSTRIE AGROALIMENTAIRE),Print,Bouclage,30/06/2026,Mensuel,,
ria-la-revue-de-l-industrie-agroalimentaire::print,RIA (LA REVUE DE L'INDUSTRIE AGROALIMENTAIRE),Print,Parution,juillet,Mensuel,,
ria-la-revue-de-l-industrie-agroalimentaire::print,RIA (LA REVUE DE L'INDUSTRIE AGROALIMENTAIRE),Print,Bouclage,27/08/2026,Mensuel,,
ria-la-revue-de-l-industrie-agroalimentaire::print,RIA (LA REVUE DE L'INDUSTRIE AGROALIMENTAIRE),Print,Parution,sept,Mensuel,,
ria-la-revue-de-l-industrie-agroalimentaire::print,RIA (LA REVUE DE L'INDUSTRIE AGROALIMENTAIRE),Print,Bouclage,23/09/2026,Mensuel,,
ria-la-revue-de-l-industrie-agroalimentaire::print,RIA (LA REVUE DE L'INDUSTRIE AGROALIMENTAIRE),Print,Parution,oct,Mensuel,,
ria-la-revue-de-l-industrie-agroalimentaire::print,RIA (LA REVUE DE L'INDUSTRIE AGROALIMENTAIRE),Print,Bouclage,22/10/2026,Mensuel,,
ria-la-revue-de-l-industrie-agroalimentaire::print,RIA (LA REVUE DE L'INDUSTRIE AGROALIMENTAIRE),Print,Parution,nov,Mensuel,,
ria-la-revue-de-l-industrie-agroalimentaire::print,RIA (LA REVUE DE L'INDUSTRIE AGROALIMENTAIRE),Print,Bouclage,23/11/2026,Mensuel,,
ria-la-revue-de-l-industrie-agroalimentaire::print,RIA (LA REVUE DE L'INDUSTRIE AGROALIMENTAIRE),Print,Parution,dec,Mensuel,,
route-actualite::print,ROUTE ACTUALITE,Print,Bouclage,24/02/2026,Bimestriel,,
route-actualite::print,ROUTE ACTUALITE,Print,Parution,Fev./Mars,Bimestriel,,
route-actualite::print,ROUTE ACTUALITE,Print,Bouclage,19/05/2026,Bimestriel,,
route-actualite::print,ROUTE ACTUALITE,Print,Parution,Mai/Juin,Bimestriel,,
route-actualite::print,ROUTE ACTUALITE,Print,Bouclage,19/08/2026,Bimestriel,,
route-actualite::print,ROUTE ACTUALITE,Print,Parution,Août/Septembre,Bimestriel,,
route-actualite::print,ROUTE ACTUALITE,Print,Bouclage,20/10/2026,Bimestriel,,
route-actualite::print,ROUTE ACTUALITE,Print,Parution,Octobre/Novembre,Bimestriel,,
les-routiers::print,LES ROUTIERS,Print,Bouclage,11/12/2026,Mensuel,,
les-routiers::print,LES ROUTIERS,Print,Parution,02/01/2026,Mensuel,,
les-routiers::print,LES ROUTIERS,Print,Bouclage,12/01/2026,Mensuel,,
les-routiers::print,LES ROUTIERS,Print,Parution,02/02/2026,Mensuel,,
les-routiers::print,LES ROUTIERS,Print,Bouclage,09/02/2026,Mensuel,,
les-routiers::print,LES ROUTIERS,Print,Parution,02/03/2026,Mensuel,,
les-routiers::print,LES ROUTIERS,Print,Bouclage,11/03/2026,Mensuel,,
les-routiers::print,LES ROUTIERS,Print,Parution,01/04/2026,Mensuel,,
les-routiers::print,LES ROUTIERS,Print,Bouclage,10/04/2026,Mensuel,,
les-routiers::print,LES ROUTIERS,Print,Parution,02/05/2026,Mensuel,,
les-routiers::print,LES ROUTIERS,Print,Bouclage,11/05/2026,Mensuel,,
les-routiers::print,LES ROUTIERS,Print,Parution,01/06/2026,Mensuel,,
les-routiers::print,LES ROUTIERS,Print,Bouclage,09/06/2026,Mensuel,,
les-routiers::print,LES ROUTIERS,Print,Parution,30/06/2026,Mensuel,,
les-routiers::print,LES ROUTIERS,Print,Bouclage,11/08/2026,Mensuel,,
les-routiers::print,LES ROUTIERS,Print,Parution,01/09/2026,Mensuel,,
les-routiers::print,LES ROUTIERS,Print,Bouclage,10/09/2026,Mensuel,,
les-routiers::print,LES ROUTIERS,Print,Parution,01/10/2025,Mensuel,,
les-routiers::print,LES ROUTIERS,Print,Bouclage,12/10/2026,Mensuel,,
les-routiers::print,LES ROUTIERS,Print,Parution,02/11/2026,Mensuel,,
rungis-actualites::print,RUNGIS ACTUALITES,Print,Bouclage,08/01/2026,Mensuel,,
rungis-actualites::print,RUNGIS ACTUALITES,Print,Parution,23/01/2026,Mensuel,,
rungis-actualites::print,RUNGIS ACTUALITES,Print,Bouclage,05/03/2026,Mensuel,,
rungis-actualites::print,RUNGIS ACTUALITES,Print,Parution,20/03/2026,Mensuel,,
rungis-actualites::print,RUNGIS ACTUALITES,Print,Bouclage,07/05/2026,Mensuel,,
rungis-actualites::print,RUNGIS ACTUALITES,Print,Parution,26/05/2026,Mensuel,,
rungis-actualites::print,RUNGIS ACTUALITES,Print,Bouclage,08/09/2026,Mensuel,,
rungis-actualites::print,RUNGIS ACTUALITES,Print,Parution,18/09/2026,Mensuel,,
rungis-actualites::print,RUNGIS ACTUALITES,Print,Bouclage,03/11/2026,Mensuel,,
rungis-actualites::print,RUNGIS ACTUALITES,Print,Parution,20/11/2026,Mensuel,,
salles-propres::print,SALLES PROPRES,Print,Bouclage,24/02/2026,Bimestriel,,
salles-propres::print,SALLES PROPRES,Print,Parution,18/03/2026,Bimestriel,,
salles-propres::print,SALLES PROPRES,Print,Bouclage,20/04/2026,Bimestriel,,
salles-propres::print,SALLES PROPRES,Print,Parution,18/05/2026,Bimestriel,,
salles-propres::print,SALLES PROPRES,Print,Bouclage,22/06/2026,Bimestriel,,
salles-propres::print,SALLES PROPRES,Print,Parution,15/07/2026,Bimestriel,,
salles-propres::print,SALLES PROPRES,Print,Bouclage,23/09/2026,Bimestriel,,
salles-propres::print,SALLES PROPRES,Print,Parution,15/10/2026,Bimestriel,,
salles-propres::print,SALLES PROPRES,Print,Bouclage,23/11/2026,Bimestriel,,
salles-propres::print,SALLES PROPRES,Print,Parution,15/12/2026,Bimestriel,,
la-semaine-juridique-edition-generale::print,LA SEMAINE JURIDIQUE (EDITION GENERALE),Print,Bouclage,,Hebdomadaire,,
la-semaine-juridique-edition-generale::print,LA SEMAINE JURIDIQUE (EDITION GENERALE),Print,Parution,,Hebdomadaire,,
la-semaine-juridique-edition-generale::print,LA SEMAINE JURIDIQUE (EDITION GENERALE),Print,Bouclage,,Hebdomadaire,,
la-semaine-juridique-edition-generale::print,LA SEMAINE JURIDIQUE (EDITION GENERALE),Print,Parution,,Hebdomadaire,,
la-semaine-juridique-edition-generale::print,LA SEMAINE JURIDIQUE (EDITION GENERALE),Print,Bouclage,,Hebdomadaire,,
la-semaine-juridique-edition-generale::print,LA SEMAINE JURIDIQUE (EDITION GENERALE),Print,Parution,,Hebdomadaire,,
la-semaine-juridique-edition-generale::print,LA SEMAINE JURIDIQUE (EDITION GENERALE),Print,Bouclage,,Hebdomadaire,,
la-semaine-juridique-edition-generale::print,LA SEMAINE JURIDIQUE (EDITION GENERALE),Print,Parution,,Hebdomadaire,,
la-semaine-juridique-edition-generale::print,LA SEMAINE JURIDIQUE (EDITION GENERALE),Print,Bouclage,,Hebdomadaire,,
la-semaine-juridique-edition-generale::print,LA SEMAINE JURIDIQUE (EDITION GENERALE),Print,Parution,,Hebdomadaire,,
la-semaine-juridique-edition-generale::print,LA SEMAINE JURIDIQUE (EDITION GENERALE),Print,Bouclage,,Hebdomadaire,,
la-semaine-juridique-edition-generale::print,LA SEMAINE JURIDIQUE (EDITION GENERALE),Print,Parution,,Hebdomadaire,,
la-semaine-juridique-edition-generale::print,LA SEMAINE JURIDIQUE (EDITION GENERALE),Print,Bouclage,,Hebdomadaire,,
la-semaine-juridique-edition-generale::print,LA SEMAINE JURIDIQUE (EDITION GENERALE),Print,Parution,,Hebdomadaire,,
la-semaine-juridique-edition-generale::print,LA SEMAINE JURIDIQUE (EDITION GENERALE),Print,Bouclage,,Hebdomadaire,,
la-semaine-juridique-edition-generale::print,LA SEMAINE JURIDIQUE (EDITION GENERALE),Print,Parution,,Hebdomadaire,,
la-semaine-juridique-edition-generale::print,LA SEMAINE JURIDIQUE (EDITION GENERALE),Print,Bouclage,,Hebdomadaire,,
la-semaine-juridique-edition-generale::print,LA SEMAINE JURIDIQUE (EDITION GENERALE),Print,Parution,,Hebdomadaire,,
la-semaine-juridique-edition-generale::print,LA SEMAINE JURIDIQUE (EDITION GENERALE),Print,Bouclage,,Hebdomadaire,,
la-semaine-juridique-edition-generale::print,LA SEMAINE JURIDIQUE (EDITION GENERALE),Print,Parution,,Hebdomadaire,,
la-semaine-juridique-edition-generale::print,LA SEMAINE JURIDIQUE (EDITION GENERALE),Print,Bouclage,,Hebdomadaire,,
la-semaine-juridique-edition-generale::print,LA SEMAINE JURIDIQUE (EDITION GENERALE),Print,Parution,,Hebdomadaire,,
services-proprete::print,SERVICES PROPRETE,Print,Bouclage,11/03/2026,6 Numéros / an,,
services-proprete::print,SERVICES PROPRETE,Print,Parution,02/04/2026,6 Numéros / an,,
services-proprete::print,SERVICES PROPRETE,Print,Bouclage,26/05/2026,6 Numéros / an,,
services-proprete::print,SERVICES PROPRETE,Print,Parution,09/05/2026,6 Numéros / an,,
services-proprete::print,SERVICES PROPRETE,Print,Bouclage,24/08/2026,6 Numéros / an,,
services-proprete::print,SERVICES PROPRETE,Print,Parution,07/09/2026,6 Numéros / an,,
services-proprete::print,SERVICES PROPRETE,Print,Bouclage,12/10/2026,6 Numéros / an,,
services-proprete::print,SERVICES PROPRETE,Print,Parution,26/10/2026,6 Numéros / an,,
services-proprete::print,SERVICES PROPRETE,Print,Bouclage,25/11/2026,6 Numéros / an,,
services-proprete::print,SERVICES PROPRETE,Print,Parution,09/12/2026,6 Numéros / an,,
soudage::print,SOUDAGE,Print,Bouclage,02/03/2026,2 numéros,,
soudage::print,SOUDAGE,Print,Parution,,2 numéros,,
soudage::print,SOUDAGE,Print,Bouclage,07/09/2026,2 numéros,,
soudage::print,SOUDAGE,Print,Parution,,2 numéros,,
snptes::print,SNPTES,Print,Bouclage,30/01/2025,Trimestriel,,
snptes::print,SNPTES,Print,Parution,20/02/2025,Trimestriel,,
snptes::print,SNPTES,Print,Bouclage,24/03/2025,Trimestriel,,
snptes::print,SNPTES,Print,Parution,22/04/2025,Trimestriel,,
snptes::print,SNPTES,Print,Bouclage,10/07/2025,Trimestriel,,
snptes::print,SNPTES,Print,Parution,15/09/2025,Trimestriel,,
snptes::print,SNPTES,Print,Bouclage,24/11/2025,Trimestriel,,
snptes::print,SNPTES,Print,Parution,22/12/2025,Trimestriel,,
snacking::print,SNACKING,Print,Bouclage,04/02/2025,Bimestriel,,
snacking::print,SNACKING,Print,Parution,21/02/2025,Bimestriel,,
snacking::print,SNACKING,Print,Bouclage,11/03/2025,Bimestriel,,
snacking::print,SNACKING,Print,Parution,28/03/2025,Bimestriel,,
snacking::print,SNACKING,Print,Bouclage,27/05/2025,Bimestriel,,
snacking::print,SNACKING,Print,Parution,13/06/2025,Bimestriel,,
snacking::print,SNACKING,Print,Bouclage,30/09/2025,Bimestriel,,
snacking::print,SNACKING,Print,Parution,17/10/2025,Bimestriel,,
snacking::print,SNACKING,Print,Bouclage,02/12/2025,Bimestriel,,
snacking::print,SNACKING,Print,Parution,19/12/2025,Bimestriel,,
sporteco::print,SPORT ECO,Print,Bouclage,05/01/2026,Mensuel,,
sporteco::print,SPORT ECO,Print,Parution,,Mensuel,,
sporteco::print,SPORT ECO,Print,Bouclage,26/01/2026,Mensuel,,
sporteco::print,SPORT ECO,Print,Parution,,Mensuel,,
sporteco::print,SPORT ECO,Print,Bouclage,23/02/2026,Mensuel,,
sporteco::print,SPORT ECO,Print,Parution,,Mensuel,,
sporteco::print,SPORT ECO,Print,Bouclage,09/03/2026,Mensuel,,
sporteco::print,SPORT ECO,Print,Parution,,Mensuel,,
sporteco::print,SPORT ECO,Print,Bouclage,30/03/2026,Mensuel,,
sporteco::print,SPORT ECO,Print,Parution,,Mensuel,,
sporteco::print,SPORT ECO,Print,Bouclage,13/04/2026,Mensuel,,
sporteco::print,SPORT ECO,Print,Parution,,Mensuel,,
sporteco::print,SPORT ECO,Print,Bouclage,18/05/2026,Mensuel,,
sporteco::print,SPORT ECO,Print,Parution,,Mensuel,,
sporteco::print,SPORT ECO,Print,Bouclage,08/06/2026,Mensuel,,
sporteco::print,SPORT ECO,Print,Parution,,Mensuel,,
sporteco::print,SPORT ECO,Print,Bouclage,20/07/2026,Mensuel,,
sporteco::print,SPORT ECO,Print,Parution,,Mensuel,,
sporteco::print,SPORT ECO,Print,Bouclage,07/09/2026,Mensuel,,
sporteco::print,SPORT ECO,Print,Parution,,Mensuel,,
sporteco::print,SPORT ECO,Print,Bouclage,05/10/2026,Mensuel,,
sporteco::print,SPORT ECO,Print,Parution,,Mensuel,,
sporteco::print,SPORT ECO,Print,Bouclage,26/10/2026,Mensuel,,
sporteco::print,SPORT ECO,Print,Parution,,Mensuel,,
sporteco::print,SPORT ECO,Print,Bouclage,09/11/2026,Mensuel,,
sporteco::print,SPORT ECO,Print,Parution,,Mensuel,,
sporteco::print,SPORT ECO,Print,Bouclage,23/11/2026,Mensuel,,
sporteco::print,SPORT ECO,Print,Parution,,Mensuel,,
sporteco::print,SPORT ECO,Print,Bouclage,14/12/2026,Mensuel,,
strategies::print,STRATEGIES,Print,Bouclage,13/02/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Parution,26/02/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Bouclage,20/02/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Parution,05/03/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Bouclage,27/02/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Parution,12/03/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Bouclage,06/03/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Parution,19/03/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Bouclage,13/03/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Parution,26/03/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Bouclage,20/03/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Parution,02/04/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Bouclage,27/03/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Parution,09/04/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Bouclage,03/04/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Parution,16/04/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Bouclage,10/04/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Parution,23/04/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Bouclage,24/04/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Parution,07/05/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Bouclage,07/05/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Parution,21/05/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Bouclage,13/05/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Parution,28/05/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Bouclage,22/05/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Parution,04/06/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Bouclage,29/05/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Parution,11/06/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Bouclage,05/06/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Parution,18/06/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Bouclage,12/06/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Parution,25/06/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Bouclage,19/06/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Parution,02/07/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Bouclage,26/07/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Parution,09/07/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Bouclage,20/08/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Parution,03/09/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Bouclage,28/08/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Parution,10/09/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Bouclage,04/09/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Parution,17/09/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Bouclage,11/09/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Parution,24/09/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Bouclage,18/09/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Parution,01/10/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Bouclage,25/09/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Parution,08/10/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Bouclage,02/10/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Parution,15/10/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Bouclage,09/10/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Parution,22/10/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Bouclage,16/10/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Parution,29/10/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Bouclage,23/10/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Parution,05/11/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Bouclage,30/10/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Parution,12/11/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Bouclage,06/11/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Parution,19/11/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Bouclage,13/11/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Parution,26/11/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Bouclage,20/11/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Parution,03/12/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Bouclage,27/11/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Parution,10/12/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Bouclage,03/12/2026,Hebdomadaire (chaque jeudi),,
strategies::print,STRATEGIES,Print,Parution,17/12/2026,Hebdomadaire (chaque jeudi),,
strategie-logistique::print,STRATEGIE LOGISTIQUE,Print,Bouclage,30/01/2026,Bimestriel,,
strategie-logistique::print,STRATEGIE LOGISTIQUE,Print,Parution,09/02/2026,Bimestriel,,
strategie-logistique::print,STRATEGIE LOGISTIQUE,Print,Bouclage,20/03/2026,Bimestriel,,
strategie-logistique::print,STRATEGIE LOGISTIQUE,Print,Parution,30/03/2026,Bimestriel,,
strategie-logistique::print,STRATEGIE LOGISTIQUE,Print,Bouclage,22/05/2026,Bimestriel,,
strategie-logistique::print,STRATEGIE LOGISTIQUE,Print,Parution,01/06/2026,Bimestriel,,
strategie-logistique::print,STRATEGIE LOGISTIQUE,Print,Bouclage,21/08/2026,Bimestriel,,
strategie-logistique::print,STRATEGIE LOGISTIQUE,Print,Parution,01/09/2026,Bimestriel,,
strategie-logistique::print,STRATEGIE LOGISTIQUE,Print,Bouclage,09/10/2026,Bimestriel,,
strategie-logistique::print,STRATEGIE LOGISTIQUE,Print,Parution,19/10/2026,Bimestriel,,
strategie-logistique::print,STRATEGIE LOGISTIQUE,Print,Bouclage,27/11/2026,Bimestriel,,
strategie-logistique::print,STRATEGIE LOGISTIQUE,Print,Parution,07/12/2026,Bimestriel,,
technic-baie::print,TECHNIC'BAIE,Print,Bouclage,25/01/2026,Trimestriel,,
